index,params
3906,351496
3907,809576
3908,351496
3909,136456
3910,323496
3911,80456
3912,407496
3913,622536
3914,323496
3915,351496
3916,379496
3917,407496
3918,323496
3919,594536
3920,407496
3921,566536
3922,809576
3923,323496
3924,108456
3925,379496
3926,164456
3927,566536
3928,1080616
3929,164456
3930,379496
3931,865576
3932,594536
3933,622536
3934,622536
3935,566536
3936,351496
3937,407496
3938,164456
3939,136456
3940,351496
3941,136456
3942,379496
3943,80456
3944,323496
3945,379496
3946,108456
3947,379496
3948,80456
3949,407496
3950,164456
3951,323496
3952,379496
3953,136456
3954,108456
3955,379496
3956,351496
3957,594536
3958,136456
3959,351496
3960,136456
3961,323496
3962,136456
3963,351496
3964,351496
3965,566536
3966,351496
3967,622536
3968,837576
3969,594536
3970,351496
3971,594536
3972,566536
3973,566536
3974,566536
3975,622536
3976,594536
3977,622536
3978,379496
3979,323496
3980,136456
3981,594536
3982,594536
3983,136456
3984,136456
3985,594536
3986,809576
3987,323496
3988,594536
3989,566536
3990,865576
3991,351496
3992,379496
3993,379496
3994,379496
3995,108456
3996,379496
3997,407496
3998,407496
3999,80456
4000,622536
4001,323496
4002,566536
4003,379496
4004,351496
4005,379496
4006,351496
4007,379496
4008,379496
4009,351496
4010,136456
4011,566536
4012,136456
4013,650536
4014,351496
4015,566536
4016,379496
4017,594536
4018,80456
4019,594536
4020,80456
4021,323496
4022,351496
4023,622536
4024,622536
4025,108456
4026,108456
4027,323496
4028,323496
4029,164456
4030,566536
4031,566536
4032,379496
4033,323496
4034,136456
4035,108456
4036,108456
4037,1052616
4038,136456
4039,379496
4040,80456
4041,865576
4042,566536
4043,136456
4044,407496
4045,136456
4046,594536
4047,594536
4048,136456
4049,379496
4050,837576
4051,323496
4052,594536
4053,136456
4054,323496
4055,108456
4056,809576
4057,164456
4058,136456
4059,108456
4060,351496
4061,594536
4062,837576
4063,622536
4064,108456
4065,323496
4066,323496
4067,566536
4068,136456
4069,622536
4070,164456
4071,136456
4072,164456
4073,323496
4074,351496
4075,809576
4076,164456
4077,407496
4078,108456
4079,379496
4080,865576
4081,351496
4082,351496
4083,622536
4084,164456
4085,379496
4086,80456
4087,379496
4088,566536
4089,108456
4090,594536
4091,351496
4092,164456
4093,351496
4094,351496
4095,351496
4096,351496
4097,323496
4098,136456
4099,594536
4100,108456
4101,108456
4102,809576
4103,323496
4104,379496
4105,379496
4106,379496
4107,407496
4108,323496
4109,351496
4110,323496
4111,379496
4112,136456
4113,407496
4114,837576
4115,323496
4116,351496
4117,323496
4118,164456
4119,379496
4120,136456
4121,379496
4122,351496
4123,379496
4124,622536
4125,893576
4126,379496
4127,351496
4128,566536
4129,379496
4130,136456
4131,594536
4132,351496
4133,865576
4134,622536
4135,650536
4136,379496
4137,809576
4138,323496
4139,323496
4140,351496
4141,1052616
4142,351496
4143,594536
4144,351496
4145,108456
4146,323496
4147,192456
4148,594536
4149,351496
4150,837576
4151,379496
4152,323496
4153,323496
4154,379496
4155,108456
4156,809576
4157,566536
4158,80456
4159,80456
4160,379496
4161,108456
4162,379496
4163,809576
4164,323496
4165,136456
4166,809576
4167,594536
4168,407496
4169,323496
4170,80456
4171,622536
4172,136456
4173,351496
4174,136456
4175,80456
4176,379496
4177,323496
4178,323496
4179,136456
4180,407496
4181,622536
4182,809576
4183,108456
4184,1080616
4185,164456
4186,351496
4187,594536
4188,435496
4189,80456
4190,351496
4191,837576
4192,650536
4193,650536
4194,594536
4195,594536
4196,407496
4197,650536
4198,108456
4199,594536
4200,80456
4201,809576
4202,407496
4203,594536
4204,323496
4205,108456
4206,108456
4207,136456
4208,650536
4209,622536
4210,351496
4211,566536
4212,650536
4213,379496
4214,379496
4215,351496
4216,351496
4217,566536
4218,622536
4219,323496
4220,108456
4221,136456
4222,594536
4223,164456
4224,136456
4225,136456
4226,594536
4227,108456
4228,622536
4229,622536
4230,108456
4231,323496
4232,407496
4233,622536
4234,594536
4235,865576
4236,351496
4237,865576
4238,566536
4239,809576
4240,136456
4241,566536
4242,80456
4243,80456
4244,865576
4245,594536
4246,566536
4247,594536
4248,136456
4249,108456
4250,351496
4251,323496
4252,650536
4253,108456
4254,351496
4255,136456
4256,136456
4257,136456
4258,809576
4259,323496
4260,351496
4261,108456
4262,379496
4263,809576
4264,837576
4265,351496
4266,809576
4267,622536
4268,594536
4269,1080616
4270,108456
4271,594536
4272,407496
4273,323496
4274,351496
4275,650536
4276,164456
4277,136456
4278,622536
4279,323496
4280,379496
4281,837576
4282,136456
4283,379496
4284,594536
4285,566536
4286,136456
4287,594536
4288,351496
4289,351496
4290,594536
4291,136456
4292,108456
4293,136456
4294,379496
4295,136456
4296,136456
4297,407496
4298,379496
4299,351496
4300,164456
4301,351496
4302,136456
4303,80456
4304,622536
4305,566536
4306,136456
4307,407496
4308,136456
4309,164456
4310,594536
4311,108456
4312,379496
4313,379496
4314,108456
4315,566536
4316,136456
4317,248456
4318,108456
4319,80456
4320,164456
4321,108456
4322,566536
4323,594536
4324,566536
4325,650536
4326,566536
4327,136456
4328,136456
4329,566536
4330,594536
4331,108456
4332,351496
4333,566536
4334,594536
4335,351496
4336,351496
4337,136456
4338,566536
4339,622536
4340,594536
4341,351496
4342,351496
4343,809576
4344,323496
4345,323496
4346,566536
4347,622536
4348,136456
4349,379496
4350,323496
4351,837576
4352,566536
4353,80456
4354,594536
4355,351496
4356,351496
4357,407496
4358,837576
4359,108456
4360,108456
4361,622536
4362,136456
4363,379496
4364,594536
4365,379496
4366,136456
4367,594536
4368,809576
4369,351496
4370,594536
4371,323496
4372,379496
4373,136456
4374,108456
4375,108456
4376,594536
4377,566536
4378,323496
4379,351496
4380,379496
4381,837576
4382,379496
4383,351496
4384,80456
4385,809576
4386,650536
4387,351496
4388,351496
4389,837576
4390,566536
4391,136456
4392,379496
4393,594536
4394,323496
4395,594536
4396,323496
4397,379496
4398,594536
4399,566536
4400,351496
4401,594536
4402,164456
4403,837576
4404,1108616
4405,164456
4406,108456
4407,566536
4408,594536
4409,164456
4410,108456
4411,566536
4412,566536
4413,108456
4414,351496
4415,594536
4416,566536
4417,323496
4418,837576
4419,622536
4420,566536
4421,136456
4422,865576
4423,379496
4424,650536
4425,108456
4426,108456
4427,108456
4428,379496
4429,351496
4430,108456
4431,594536
4432,136456
4433,435496
4434,323496
4435,323496
4436,566536
4437,351496
4438,323496
4439,108456
4440,351496
4441,865576
4442,379496
4443,594536
4444,407496
4445,351496
4446,136456
4447,192456
4448,351496
4449,379496
4450,80456
4451,192456
4452,837576
4453,837576
4454,1080616
4455,622536
4456,379496
4457,594536
4458,379496
4459,164456
4460,351496
4461,108456
4462,594536
4463,809576
4464,566536
4465,379496
4466,323496
4467,379496
4468,566536
4469,351496
4470,809576
4471,379496
4472,379496
4473,351496
4474,622536
4475,407496
4476,108456
4477,379496
4478,80456
4479,837576
4480,323496
4481,108456
4482,108456
4483,323496
4484,323496
4485,622536
4486,837576
4487,1052616
4488,80456
4489,594536
4490,837576
4491,351496
4492,323496
4493,80456
4494,136456
4495,80456
4496,622536
4497,108456
4498,108456
4499,108456
4500,379496
4501,566536
4502,108456
4503,809576
4504,323496
4505,622536
4506,351496
4507,594536
4508,108456
4509,351496
4510,622536
4511,837576
4512,108456
4513,622536
4514,136456
4515,379496
4516,379496
4517,80456
4518,594536
4519,351496
4520,108456
4521,594536
4522,407496
4523,351496
4524,80456
4525,108456
4526,323496
4527,108456
4528,136456
4529,351496
4530,809576
4531,566536
4532,351496
4533,809576
4534,136456
4535,108456
4536,837576
4537,351496
4538,379496
4539,351496
4540,164456
4541,594536
4542,566536
4543,622536
4544,622536
4545,351496
4546,351496
4547,323496
4548,323496
4549,351496
4550,837576
4551,566536
4552,136456
4553,407496
4554,108456
4555,351496
4556,164456
4557,1080616
4558,379496
4559,323496
4560,837576
4561,594536
4562,622536
4563,323496
4564,379496
4565,351496
4566,351496
4567,351496
4568,323496
4569,80456
4570,351496
4571,622536
4572,809576
4573,379496
4574,136456
4575,351496
4576,351496
4577,407496
4578,136456
4579,407496
4580,865576
4581,566536
4582,351496
4583,622536
4584,379496
4585,622536
4586,108456
4587,323496
4588,622536
4589,622536
4590,164456
4591,379496
4592,379496
4593,379496
4594,108456
4595,379496
4596,323496
4597,566536
4598,566536
4599,622536
4600,323496
4601,650536
4602,192456
4603,80456
4604,1080616
4605,566536
4606,108456
4607,136456
4608,837576
4609,1052616
4610,80456
4611,136456
4612,108456
4613,407496
4614,323496
4615,108456
4616,379496
4617,594536
4618,80456
4619,108456
4620,351496
4621,379496
4622,379496
4623,379496
4624,837576
4625,407496
4626,837576
4627,379496
4628,108456
4629,379496
4630,622536
4631,837576
4632,164456
4633,351496
4634,594536
4635,594536
4636,164456
4637,379496
4638,837576
4639,379496
4640,351496
4641,650536
4642,379496
4643,80456
4644,351496
4645,136456
4646,323496
4647,323496
4648,379496
4649,351496
4650,351496
4651,136456
4652,622536
4653,351496
4654,566536
4655,1080616
4656,323496
4657,323496
4658,351496
4659,351496
4660,80456
4661,323496
4662,594536
4663,566536
4664,594536
4665,323496
4666,650536
4667,164456
4668,594536
4669,164456
4670,80456
4671,108456
4672,650536
4673,379496
4674,622536
4675,837576
4676,108456
4677,379496
4678,594536
4679,164456
4680,323496
4681,893576
4682,379496
4683,379496
4684,566536
4685,323496
4686,108456
4687,323496
4688,136456
4689,407496
4690,351496
4691,1052616
4692,594536
4693,1052616
4694,809576
4695,566536
4696,1080616
4697,192456
4698,837576
4699,351496
4700,108456
4701,351496
4702,108456
4703,351496
4704,351496
4705,164456
4706,323496
4707,650536
4708,837576
4709,351496
4710,351496
4711,108456
4712,323496
4713,379496
4714,164456
4715,351496
4716,136456
4717,407496
4718,80456
4719,351496
4720,108456
4721,594536
4722,351496
4723,566536
4724,136456
4725,323496
4726,407496
4727,594536
4728,379496
4729,865576
4730,379496
4731,192456
4732,323496
4733,192456
4734,351496
4735,379496
4736,164456
4737,80456
4738,622536
4739,351496
4740,809576
4741,80456
4742,594536
4743,594536
4744,164456
4745,594536
4746,351496
4747,837576
4748,351496
4749,566536
4750,594536
4751,192456
4752,594536
4753,351496
4754,80456
4755,379496
4756,136456
4757,136456
4758,594536
4759,323496
4760,407496
4761,594536
4762,108456
4763,566536
4764,351496
4765,351496
4766,622536
4767,323496
4768,108456
4769,351496
4770,407496
4771,108456
4772,108456
4773,594536
4774,164456
4775,809576
4776,136456
4777,379496
4778,351496
4779,594536
4780,594536
4781,379496
4782,622536
4783,323496
4784,351496
4785,407496
4786,566536
4787,678536
4788,594536
4789,594536
4790,351496
4791,351496
4792,351496
4793,566536
4794,323496
4795,351496
4796,1052616
4797,809576
4798,136456
4799,80456
4800,594536
4801,594536
4802,594536
4803,351496
4804,351496
4805,566536
4806,108456
4807,865576
4808,594536
4809,351496
4810,136456
4811,622536
4812,136456
4813,594536
4814,594536
4815,566536
4816,594536
4817,323496
4818,323496
4819,379496
4820,351496
4821,351496
4822,108456
4823,80456
4824,837576
4825,650536
4826,379496
4827,323496
4828,108456
4829,108456
4830,351496
4831,108456
4832,136456
4833,566536
4834,351496
4835,351496
4836,164456
4837,622536
4838,622536
4839,136456
4840,351496
4841,379496
4842,351496
4843,837576
4844,379496
4845,566536
4846,379496
4847,379496
4848,379496
4849,351496
4850,351496
4851,80456
4852,594536
4853,837576
4854,108456
4855,566536
4856,435496
4857,594536
4858,379496
4859,351496
4860,164456
4861,351496
4862,351496
4863,323496
4864,164456
4865,351496
4866,379496
4867,379496
4868,136456
4869,594536
4870,566536
4871,323496
4872,809576
4873,108456
4874,379496
4875,108456
4876,566536
4877,323496
4878,351496
4879,136456
4880,379496
4881,379496
4882,351496
4883,594536
4884,80456
4885,594536
4886,594536
4887,407496
4888,164456
4889,594536
4890,108456
4891,323496
4892,809576
4893,809576
4894,108456
4895,108456
4896,594536
4897,566536
4898,164456
4899,379496
4900,566536
4901,594536
4902,622536
4903,164456
4904,108456
4905,164456
4906,136456
4907,809576
4908,108456
4909,407496
4910,594536
4911,566536
4912,837576
4913,594536
4914,80456
4915,351496
4916,351496
4917,379496
4918,407496
4919,108456
4920,351496
4921,594536
4922,108456
4923,108456
4924,136456
4925,622536
4926,865576
4927,594536
4928,351496
4929,351496
4930,136456
4931,323496
4932,136456
4933,379496
4934,80456
4935,136456
4936,136456
4937,622536
4938,323496
4939,164456
4940,351496
4941,594536
4942,837576
4943,594536
4944,108456
4945,407496
4946,566536
4947,407496
4948,351496
4949,80456
4950,351496
4951,594536
4952,594536
4953,351496
4954,1052616
4955,80456
4956,80456
4957,594536
4958,351496
4959,435496
4960,323496
4961,379496
4962,323496
4963,351496
4964,379496
4965,136456
4966,351496
4967,809576
4968,136456
4969,594536
4970,351496
4971,136456
4972,323496
4973,622536
4974,594536
4975,164456
4976,379496
4977,379496
4978,136456
4979,323496
4980,136456
4981,566536
4982,379496
4983,594536
4984,407496
4985,379496
4986,837576
4987,136456
4988,80456
4989,379496
4990,323496
4991,108456
4992,164456
4993,108456
4994,108456
4995,351496
4996,164456
4997,1052616
4998,351496
4999,351496
5000,837576
5001,351496
5002,379496
5003,594536
5004,351496
5005,622536
5006,136456
5007,80456
5008,379496
5009,594536
5010,136456
5011,594536
5012,351496
5013,136456
5014,407496
5015,323496
5016,136456
5017,351496
5018,566536
5019,594536
5020,809576
5021,379496
5022,80456
5023,809576
5024,566536
5025,837576
5026,351496
5027,80456
5028,622536
5029,622536
5030,323496
5031,566536
5032,80456
5033,80456
5034,80456
5035,566536
5036,164456
5037,108456
5038,351496
5039,323496
5040,566536
5041,108456
5042,379496
5043,323496
5044,108456
5045,323496
5046,379496
5047,80456
5048,566536
5049,323496
5050,80456
5051,108456
5052,80456
5053,136456
5054,136456
5055,351496
5056,108456
5057,108456
5058,108456
5059,809576
5060,351496
5061,164456
5062,594536
5063,865576
5064,108456
5065,809576
5066,435496
5067,594536
5068,566536
5069,865576
5070,323496
5071,837576
5072,351496
5073,379496
5074,351496
5075,192456
5076,566536
5077,136456
5078,379496
5079,192456
5080,407496
5081,865576
5082,379496
5083,379496
5084,80456
5085,108456
5086,164456
5087,594536
5088,566536
5089,622536
5090,865576
5091,566536
5092,594536
5093,136456
5094,323496
5095,1080616
5096,594536
5097,407496
5098,323496
5099,379496
5100,351496
5101,594536
5102,323496
5103,594536
5104,594536
5105,594536
5106,164456
5107,594536
5108,407496
5109,622536
5110,108456
5111,650536
5112,566536
5113,566536
5114,379496
5115,1108616
5116,837576
5117,435496
5118,323496
5119,351496
5120,594536
5121,379496
5122,351496
5123,80456
5124,351496
5125,108456
5126,379496
5127,594536
5128,622536
5129,594536
5130,351496
5131,323496
5132,108456
5133,566536
5134,566536
5135,164456
5136,379496
5137,566536
5138,566536
5139,594536
5140,379496
5141,323496
5142,650536
5143,566536
5144,379496
5145,351496
5146,379496
5147,323496
5148,108456
5149,351496
5150,351496
5151,594536
5152,80456
5153,136456
5154,108456
5155,622536
5156,379496
5157,379496
5158,379496
5159,351496
5160,192456
5161,323496
5162,108456
5163,323496
5164,108456
5165,351496
5166,379496
5167,192456
5168,351496
5169,837576
5170,80456
5171,80456
5172,594536
5173,566536
5174,80456
5175,323496
5176,1080616
5177,108456
5178,379496
5179,136456
5180,136456
5181,379496
5182,407496
5183,594536
5184,351496
5185,379496
5186,407496
5187,837576
5188,323496
5189,80456
5190,594536
5191,407496
5192,323496
5193,323496
5194,323496
5195,566536
5196,323496
5197,435496
5198,379496
5199,379496
5200,323496
5201,136456
5202,594536
5203,108456
5204,622536
5205,323496
5206,650536
5207,1108616
5208,164456
5209,351496
5210,837576
5211,108456
5212,164456
5213,566536
5214,594536
5215,622536
5216,379496
5217,108456
5218,351496
5219,323496
5220,379496
5221,108456
5222,379496
5223,407496
5224,379496
5225,622536
5226,594536
5227,136456
5228,80456
5229,594536
5230,622536
5231,566536
5232,435496
5233,379496
5234,622536
5235,594536
5236,809576
5237,323496
5238,136456
5239,594536
5240,351496
5241,351496
5242,108456
5243,108456
5244,837576
5245,136456
5246,108456
5247,379496
5248,594536
5249,566536
5250,351496
5251,622536
5252,136456
5253,108456
5254,594536
5255,351496
5256,594536
5257,351496
5258,164456
5259,164456
5260,351496
5261,108456
5262,1052616
5263,379496
5264,80456
5265,164456
5266,650536
5267,594536
5268,594536
5269,594536
5270,323496
5271,407496
5272,379496
5273,323496
5274,108456
5275,80456
5276,323496
5277,809576
5278,323496
5279,323496
5280,379496
5281,379496
5282,1052616
5283,164456
5284,323496
5285,136456
5286,379496
5287,622536
5288,351496
5289,566536
5290,351496
5291,379496
5292,1080616
5293,136456
5294,323496
5295,323496
5296,379496
5297,136456
5298,594536
5299,164456
5300,108456
5301,837576
5302,351496
5303,108456
5304,1052616
5305,323496
5306,379496
5307,351496
5308,566536
5309,351496
5310,323496
5311,351496
5312,594536
5313,622536
5314,566536
5315,1080616
5316,351496
5317,136456
5318,351496
5319,351496
5320,80456
5321,594536
5322,136456
5323,379496
5324,622536
5325,566536
5326,323496
5327,837576
5328,809576
5329,351496
5330,164456
5331,136456
5332,108456
5333,566536
5334,566536
5335,809576
5336,566536
5337,108456
5338,594536
5339,108456
5340,108456
5341,323496
5342,1052616
5343,108456
5344,108456
5345,323496
5346,594536
5347,351496
5348,323496
5349,594536
5350,351496
5351,323496
5352,351496
5353,594536
5354,594536
5355,323496
5356,594536
5357,351496
5358,351496
5359,351496
5360,566536
5361,136456
5362,351496
5363,323496
5364,379496
5365,594536
5366,351496
5367,594536
5368,323496
5369,594536
5370,594536
5371,323496
5372,80456
5373,108456
5374,837576
5375,351496
5376,351496
5377,407496
5378,594536
5379,407496
5380,566536
5381,351496
5382,622536
5383,379496
5384,594536
5385,351496
5386,351496
5387,379496
5388,594536
5389,351496
5390,351496
5391,566536
5392,351496
5393,136456
5394,379496
5395,351496
5396,809576
5397,351496
5398,351496
5399,379496
5400,323496
5401,80456
5402,809576
5403,351496
5404,622536
5405,566536
5406,351496
5407,351496
5408,108456
5409,80456
5410,594536
5411,594536
5412,80456
5413,351496
5414,351496
5415,136456
5416,136456
5417,136456
5418,108456
5419,323496
5420,566536
5421,379496
5422,108456
5423,650536
5424,594536
5425,351496
5426,379496
5427,566536
5428,323496
5429,566536
5430,594536
5431,379496
5432,80456
5433,136456
5434,108456
5435,136456
5436,809576
5437,379496
5438,164456
5439,351496
5440,622536
5441,594536
5442,192456
5443,136456
5444,594536
5445,323496
5446,379496
5447,622536
5448,566536
5449,108456
5450,351496
5451,108456
5452,136456
5453,323496
5454,594536
5455,351496
5456,351496
5457,351496
5458,351496
5459,594536
5460,323496
5461,108456
5462,351496
5463,837576
5464,80456
5465,136456
5466,622536
5467,566536
5468,323496
5469,136456
5470,323496
5471,379496
5472,108456
5473,351496
5474,379496
5475,351496
5476,566536
5477,566536
5478,837576
5479,164456
5480,323496
5481,837576
5482,594536
5483,809576
5484,594536
5485,192456
5486,594536
5487,164456
5488,407496
5489,80456
5490,136456
5491,323496
5492,136456
5493,351496
5494,594536
5495,136456
5496,594536
5497,837576
5498,108456
5499,108456
5500,379496
5501,323496
5502,566536
5503,407496
5504,80456
5505,837576
5506,136456
5507,80456
5508,80456
5509,594536
5510,351496
5511,323496
5512,435496
5513,323496
5514,566536
5515,108456
5516,809576
5517,351496
5518,407496
5519,379496
5520,351496
5521,809576
5522,164456
5523,323496
5524,809576
5525,1080616
5526,865576
5527,136456
5528,108456
5529,323496
5530,351496
5531,351496
5532,566536
5533,594536
5534,108456
5535,351496
5536,566536
5537,164456
5538,80456
5539,809576
5540,566536
5541,108456
5542,566536
5543,80456
5544,809576
5545,650536
5546,323496
5547,323496
5548,351496
5549,566536
5550,351496
5551,136456
5552,566536
5553,351496
5554,809576
5555,622536
5556,594536
5557,809576
5558,351496
5559,351496
5560,379496
5561,164456
5562,566536
5563,1323656
5564,323496
5565,351496
5566,323496
5567,566536
5568,650536
5569,323496
5570,622536
5571,379496
5572,594536
5573,164456
5574,594536
5575,594536
5576,407496
5577,594536
5578,379496
5579,164456
5580,108456
5581,136456
5582,351496
5583,80456
5584,865576
5585,80456
5586,351496
5587,407496
5588,136456
5589,566536
5590,1052616
5591,594536
5592,108456
5593,379496
5594,164456
5595,323496
5596,865576
5597,136456
5598,323496
5599,323496
5600,351496
5601,379496
5602,622536
5603,164456
5604,164456
5605,566536
5606,136456
5607,136456
5608,323496
5609,1052616
5610,136456
5611,594536
5612,136456
5613,379496
5614,108456
5615,351496
5616,407496
5617,837576
5618,164456
5619,379496
5620,566536
5621,566536
5622,136456
5623,407496
5624,323496
5625,351496
5626,323496
5627,351496
5628,136456
5629,351496
5630,379496
5631,351496
5632,379496
5633,622536
5634,407496
5635,379496
5636,463496
5637,108456
5638,108456
5639,351496
5640,80456
5641,594536
5642,594536
5643,323496
5644,351496
5645,379496
5646,379496
5647,108456
5648,80456
5649,594536
5650,379496
5651,108456
5652,809576
5653,351496
5654,594536
5655,650536
5656,407496
5657,192456
5658,379496
5659,323496
5660,323496
5661,351496
5662,594536
5663,323496
5664,837576
5665,80456
5666,323496
5667,351496
5668,566536
5669,566536
5670,323496
5671,594536
5672,323496
5673,1052616
5674,566536
5675,323496
5676,809576
5677,566536
5678,323496
5679,566536
5680,323496
5681,80456
5682,809576
5683,323496
5684,164456
5685,108456
5686,351496
5687,108456
5688,351496
5689,379496
5690,80456
5691,136456
5692,566536
5693,351496
5694,622536
5695,323496
5696,351496
5697,594536
5698,1295656
5699,407496
5700,108456
5701,379496
5702,323496
5703,351496
5704,379496
5705,594536
5706,136456
5707,566536
5708,622536
5709,566536
5710,594536
5711,622536
5712,594536
5713,164456
5714,323496
5715,323496
5716,594536
5717,566536
5718,622536
5719,837576
5720,351496
5721,1323656
5722,108456
5723,407496
5724,80456
5725,379496
5726,594536
5727,323496
5728,594536
5729,594536
5730,566536
5731,566536
5732,136456
5733,323496
5734,809576
5735,323496
5736,650536
5737,351496
5738,351496
5739,108456
5740,407496
5741,379496
5742,566536
5743,323496
5744,351496
5745,650536
5746,351496
5747,351496
5748,136456
5749,837576
5750,622536
5751,566536
5752,323496
5753,594536
5754,566536
5755,351496
5756,594536
5757,323496
5758,351496
5759,80456
5760,323496
5761,594536
5762,80456
5763,566536
5764,108456
5765,379496
5766,351496
5767,136456
5768,136456
5769,566536
5770,351496
5771,622536
5772,566536
5773,351496
5774,566536
5775,594536
5776,837576
5777,108456
5778,622536
5779,323496
5780,809576
5781,351496
5782,351496
5783,622536
5784,323496
5785,379496
5786,594536
5787,594536
5788,351496
5789,351496
5790,136456
5791,1052616
5792,594536
5793,108456
5794,323496
5795,566536
5796,379496
5797,594536
5798,108456
5799,809576
5800,323496
5801,809576
5802,566536
5803,566536
5804,622536
5805,865576
5806,80456
5807,80456
5808,164456
5809,136456
5810,351496
5811,622536
5812,351496
5813,379496
5814,351496
5815,407496
5816,108456
5817,622536
5818,108456
5819,351496
5820,622536
5821,837576
5822,379496
5823,594536
5824,407496
5825,351496
5826,622536
5827,192456
5828,566536
5829,351496
5830,566536
5831,622536
5832,594536
5833,351496
5834,379496
5835,650536
5836,1295656
5837,566536
5838,566536
5839,622536
5840,1052616
5841,351496
5842,566536
5843,108456
5844,323496
5845,351496
5846,351496
5847,323496
5848,837576
5849,108456
5850,594536
5851,351496
5852,594536
5853,351496
5854,594536
5855,379496
5856,566536
5857,837576
5858,407496
5859,80456
5860,379496
5861,407496
5862,136456
5863,351496
5864,136456
5865,108456
5866,407496
5867,566536
5868,136456
5869,80456
5870,323496
5871,566536
5872,622536
5873,351496
5874,108456
5875,351496
5876,594536
5877,108456
5878,407496
5879,379496
5880,622536
5881,136456
5882,192456
5883,809576
5884,379496
5885,136456
5886,622536
5887,1080616
5888,837576
5889,809576
5890,108456
5891,379496
5892,164456
5893,323496
5894,80456
5895,622536
5896,136456
5897,136456
5898,594536
5899,594536
5900,566536
5901,323496
5902,809576
5903,379496
5904,351496
5905,108456
5906,136456
5907,594536
5908,351496
5909,379496
5910,407496
5911,323496
5912,323496
5913,379496
5914,323496
5915,351496
5916,837576
5917,594536
5918,351496
5919,351496
5920,351496
5921,566536
5922,594536
5923,351496
5924,622536
5925,108456
5926,566536
5927,80456
5928,407496
5929,323496
5930,323496
5931,192456
5932,407496
5933,323496
5934,323496
5935,80456
5936,136456
5937,80456
5938,622536
5939,80456
5940,164456
5941,809576
5942,323496
5943,136456
5944,323496
5945,566536
5946,108456
5947,566536
5948,136456
5949,566536
5950,323496
5951,108456
5952,379496
5953,80456
5954,407496
5955,108456
5956,594536
5957,136456
5958,108456
5959,594536
5960,594536
5961,379496
5962,809576
5963,80456
5964,164456
5965,164456
5966,594536
5967,379496
5968,351496
5969,323496
5970,622536
5971,566536
5972,164456
5973,323496
5974,379496
5975,594536
5976,407496
5977,323496
5978,865576
5979,622536
5980,108456
5981,566536
5982,809576
5983,136456
5984,566536
5985,594536
5986,351496
5987,108456
5988,379496
5989,351496
5990,351496
5991,323496
5992,379496
5993,108456
5994,351496
5995,351496
5996,80456
5997,136456
5998,594536
5999,566536
6000,566536
6001,323496
6002,108456
6003,323496
6004,351496
6005,323496
6006,594536
6007,566536
6008,594536
6009,865576
6010,108456
6011,323496
6012,379496
6013,622536
6014,323496
6015,594536
6016,809576
6017,566536
6018,323496
6019,837576
6020,379496
6021,323496
6022,865576
6023,566536
6024,351496
6025,351496
6026,566536
6027,323496
6028,622536
6029,566536
6030,837576
6031,566536
6032,566536
6033,622536
6034,1052616
6035,136456
6036,622536
6037,108456
6038,837576
6039,809576
6040,80456
6041,407496
6042,379496
6043,136456
6044,622536
6045,837576
6046,351496
6047,108456
6048,136456
6049,809576
6050,594536
6051,622536
6052,566536
6053,566536
6054,351496
6055,379496
6056,566536
6057,1052616
6058,1052616
6059,566536
6060,136456
6061,379496
6062,351496
6063,809576
6064,164456
6065,136456
6066,379496
6067,594536
6068,407496
6069,108456
6070,136456
6071,351496
6072,351496
6073,622536
6074,622536
6075,323496
6076,136456
6077,164456
6078,594536
6079,80456
6080,622536
6081,323496
6082,594536
6083,323496
6084,323496
6085,435496
6086,136456
6087,351496
6088,594536
6089,136456
6090,566536
6091,323496
6092,351496
6093,379496
6094,164456
6095,351496
6096,622536
6097,108456
6098,351496
6099,435496
6100,379496
6101,108456
6102,323496
6103,136456
6104,108456
6105,837576
6106,136456
6107,192456
6108,594536
6109,351496
6110,837576
6111,1080616
6112,351496
6113,594536
6114,351496
6115,379496
6116,622536
6117,435496
6118,1080616
6119,622536
6120,622536
6121,80456
6122,351496
6123,108456
6124,566536
6125,80456
6126,594536
6127,323496
6128,351496
6129,379496
6130,108456
6131,566536
6132,164456
6133,594536
6134,809576
6135,594536
6136,379496
6137,566536
6138,351496
6139,594536
6140,80456
6141,594536
6142,351496
6143,108456
6144,108456
6145,164456
6146,594536
6147,323496
6148,594536
6149,837576
6150,323496
6151,136456
6152,379496
6153,351496
6154,1052616
6155,323496
6156,192456
6157,80456
6158,351496
6159,108456
6160,379496
6161,80456
6162,809576
6163,594536
6164,379496
6165,594536
6166,108456
6167,351496
6168,622536
6169,351496
6170,837576
6171,622536
6172,379496
6173,594536
6174,594536
6175,136456
6176,351496
6177,108456
6178,351496
6179,379496
6180,594536
6181,136456
6182,622536
6183,108456
6184,622536
6185,323496
6186,379496
6187,566536
6188,837576
6189,865576
6190,136456
6191,80456
6192,622536
6193,566536
6194,566536
6195,594536
6196,108456
6197,351496
6198,351496
6199,108456
6200,351496
6201,80456
6202,594536
6203,136456
6204,622536
6205,108456
6206,351496
6207,622536
6208,379496
6209,594536
6210,164456
6211,351496
6212,80456
6213,164456
6214,108456
6215,379496
6216,809576
6217,379496
6218,379496
6219,351496
6220,323496
6221,837576
6222,108456
6223,323496
6224,136456
6225,650536
6226,80456
6227,594536
6228,136456
6229,108456
6230,1052616
