index,params
3635,0.350196
3636,0.191156
3637,0.836276
3638,0.593236
3639,0.107156
3640,0.593236
3641,0.107156
3642,0.378196
3643,0.322196
3644,0.135156
3645,0.808276
3646,0.621236
3647,0.434196
3648,0.350196
3649,0.565236
3650,0.378196
3651,0.621236
3652,0.163156
3653,0.836276
3654,0.565236
3655,0.836276
3656,0.565236
3657,0.322196
3658,0.378196
3659,0.107156
3660,0.593236
3661,0.593236
3662,0.107156
3663,0.406196
3664,0.621236
3665,0.107156
3666,0.135156
3667,0.593236
3668,0.378196
3669,0.593236
3670,0.565236
3671,0.350196
3672,0.621236
3673,0.322196
3674,0.350196
3675,0.434196
3676,0.350196
3677,0.378196
3678,0.565236
3679,0.079156
3680,0.107156
3681,0.107156
3682,0.836276
3683,0.163156
3684,0.079156
3685,0.107156
3686,0.135156
3687,0.107156
3688,0.593236
3689,0.191156
3690,0.406196
3691,0.107156
3692,1.079316
3693,0.135156
3694,0.836276
3695,0.864276
3696,0.350196
3697,0.836276
3698,0.322196
3699,0.135156
3700,0.350196
3701,0.350196
3702,0.406196
3703,0.565236
3704,0.107156
3705,0.836276
3706,0.593236
3707,0.322196
3708,0.378196
3709,0.350196
3710,0.836276
3711,0.621236
3712,0.107156
3713,0.135156
3714,0.079156
3715,0.808276
3716,0.322196
3717,0.350196
3718,0.565236
3719,0.565236
3720,0.322196
3721,0.808276
3722,0.565236
3723,0.135156
3724,0.163156
3725,0.593236
3726,0.593236
3727,0.565236
3728,0.322196
3729,0.322196
3730,0.565236
3731,0.864276
3732,0.808276
3733,0.406196
3734,0.322196
3735,0.621236
3736,0.079156
3737,0.593236
3738,0.864276
3739,0.378196
3740,0.593236
3741,0.107156
3742,0.163156
3743,0.107156
3744,0.593236
3745,0.378196
3746,0.565236
3747,0.107156
3748,0.864276
3749,0.350196
3750,0.565236
3751,0.621236
3752,0.163156
3753,0.350196
3754,0.836276
3755,0.565236
3756,0.163156
3757,0.378196
3758,0.163156
3759,0.350196
3760,0.565236
3761,0.350196
3762,0.378196
3763,0.322196
3764,0.135156
3765,0.593236
3766,0.322196
3767,1.107316
3768,0.107156
3769,0.378196
3770,0.135156
3771,0.864276
3772,0.350196
3773,0.322196
3774,0.107156
3775,0.836276
3776,0.378196
3777,0.107156
3778,0.350196
3779,0.649236
3780,0.621236
3781,0.565236
3782,0.406196
3783,0.565236
3784,0.350196
3785,0.322196
3786,0.378196
3787,0.836276
3788,0.378196
3789,0.107156
3790,0.322196
3791,0.378196
3792,0.322196
3793,0.350196
3794,0.649236
3795,0.565236
3796,0.322196
3797,0.322196
3798,0.322196
3799,0.107156
3800,0.107156
3801,0.163156
3802,0.593236
3803,0.864276
3804,0.163156
3805,1.051316
3806,0.350196
3807,0.135156
3808,0.565236
3809,0.322196
3810,0.079156
3811,0.621236
3812,0.406196
3813,0.135156
3814,0.322196
3815,0.378196
3816,0.565236
3817,0.406196
3818,0.649236
3819,0.378196
3820,0.621236
3821,0.350196
3822,0.593236
3823,0.593236
3824,0.107156
3825,0.378196
3826,0.565236
3827,0.191156
3828,0.322196
3829,0.593236
3830,0.621236
3831,0.107156
3832,0.406196
3833,0.565236
3834,0.378196
3835,0.378196
3836,0.593236
3837,0.565236
3838,0.163156
3839,0.107156
3840,0.135156
3841,0.135156
3842,0.163156
3843,0.565236
3844,0.434196
3845,0.378196
3846,0.593236
3847,0.322196
3848,0.107156
3849,1.079316
3850,0.350196
3851,0.406196
3852,0.565236
3853,0.378196
3854,0.322196
3855,0.593236
3856,0.593236
3857,0.565236
3858,0.593236
3859,0.350196
3860,0.378196
3861,0.350196
3862,0.836276
3863,0.322196
3864,0.593236
3865,0.350196
3866,0.107156
3867,0.322196
3868,0.350196
3869,0.350196
3870,0.322196
3871,0.406196
3872,0.565236
3873,0.322196
3874,0.135156
3875,0.350196
3876,0.406196
3877,0.836276
3878,0.350196
3879,0.350196
3880,0.135156
3881,0.565236
3882,0.864276
3883,0.621236
3884,0.350196
3885,0.107156
3886,0.350196
3887,0.163156
3888,0.864276
3889,0.350196
3890,0.135156
3891,0.350196
3892,0.135156
3893,0.565236
3894,0.079156
3895,0.350196
3896,0.350196
3897,0.079156
3898,0.350196
3899,0.808276
3900,0.350196
3901,0.322196
3902,0.378196
3903,0.593236
3904,0.350196
3905,0.135156
3906,0.350196
3907,0.808276
3908,0.350196
3909,0.135156
3910,0.322196
3911,0.079156
3912,0.406196
3913,0.621236
3914,0.322196
3915,0.350196
3916,0.378196
3917,0.406196
3918,0.322196
3919,0.593236
3920,0.406196
3921,0.565236
3922,0.808276
3923,0.322196
3924,0.107156
3925,0.378196
3926,0.163156
3927,0.565236
3928,1.079316
3929,0.163156
3930,0.378196
3931,0.864276
3932,0.593236
3933,0.621236
3934,0.621236
3935,0.565236
3936,0.350196
3937,0.406196
3938,0.163156
3939,0.135156
3940,0.350196
3941,0.135156
3942,0.378196
3943,0.079156
3944,0.322196
3945,0.378196
3946,0.107156
3947,0.378196
3948,0.079156
3949,0.406196
3950,0.163156
3951,0.322196
3952,0.378196
3953,0.135156
3954,0.107156
3955,0.378196
3956,0.350196
3957,0.593236
3958,0.135156
3959,0.350196
3960,0.135156
3961,0.322196
3962,0.135156
3963,0.350196
3964,0.350196
3965,0.565236
3966,0.350196
3967,0.621236
3968,0.836276
3969,0.593236
3970,0.350196
3971,0.593236
3972,0.565236
3973,0.565236
3974,0.565236
3975,0.621236
3976,0.593236
3977,0.621236
3978,0.378196
3979,0.322196
3980,0.135156
3981,0.593236
3982,0.593236
3983,0.135156
3984,0.135156
3985,0.593236
3986,0.808276
3987,0.322196
3988,0.593236
3989,0.565236
3990,0.864276
3991,0.350196
3992,0.378196
3993,0.378196
3994,0.378196
3995,0.107156
3996,0.378196
3997,0.406196
3998,0.406196
3999,0.079156
4000,0.621236
4001,0.322196
4002,0.565236
4003,0.378196
4004,0.350196
4005,0.378196
4006,0.350196
4007,0.378196
4008,0.378196
4009,0.350196
4010,0.135156
4011,0.565236
4012,0.135156
4013,0.649236
4014,0.350196
4015,0.565236
4016,0.378196
4017,0.593236
4018,0.079156
4019,0.593236
4020,0.079156
4021,0.322196
4022,0.350196
4023,0.621236
4024,0.621236
4025,0.107156
4026,0.107156
4027,0.322196
4028,0.322196
4029,0.163156
4030,0.565236
4031,0.565236
4032,0.378196
4033,0.322196
4034,0.135156
4035,0.107156
4036,0.107156
4037,1.051316
4038,0.135156
4039,0.378196
4040,0.079156
4041,0.864276
4042,0.565236
4043,0.135156
4044,0.406196
4045,0.135156
4046,0.593236
4047,0.593236
4048,0.135156
4049,0.378196
4050,0.836276
4051,0.322196
4052,0.593236
4053,0.135156
4054,0.322196
4055,0.107156
4056,0.808276
4057,0.163156
4058,0.135156
4059,0.107156
4060,0.350196
4061,0.593236
4062,0.836276
4063,0.621236
4064,0.107156
4065,0.322196
4066,0.322196
4067,0.565236
4068,0.135156
4069,0.621236
4070,0.163156
4071,0.135156
4072,0.163156
4073,0.322196
4074,0.350196
4075,0.808276
4076,0.163156
4077,0.406196
4078,0.107156
4079,0.378196
4080,0.864276
4081,0.350196
4082,0.350196
4083,0.621236
4084,0.163156
4085,0.378196
4086,0.079156
4087,0.378196
4088,0.565236
4089,0.107156
4090,0.593236
4091,0.350196
4092,0.163156
4093,0.350196
4094,0.350196
4095,0.350196
4096,0.350196
4097,0.322196
4098,0.135156
4099,0.593236
4100,0.107156
4101,0.107156
4102,0.808276
4103,0.322196
4104,0.378196
4105,0.378196
4106,0.378196
4107,0.406196
4108,0.322196
4109,0.350196
4110,0.322196
4111,0.378196
4112,0.135156
4113,0.406196
4114,0.836276
4115,0.322196
4116,0.350196
4117,0.322196
4118,0.163156
4119,0.378196
4120,0.135156
4121,0.378196
4122,0.350196
4123,0.378196
4124,0.621236
4125,0.892276
4126,0.378196
4127,0.350196
4128,0.565236
4129,0.378196
4130,0.135156
4131,0.593236
4132,0.350196
4133,0.864276
4134,0.621236
4135,0.649236
4136,0.378196
4137,0.808276
4138,0.322196
4139,0.322196
4140,0.350196
4141,1.051316
4142,0.350196
4143,0.593236
4144,0.350196
4145,0.107156
4146,0.322196
4147,0.191156
4148,0.593236
4149,0.350196
4150,0.836276
4151,0.378196
4152,0.322196
4153,0.322196
4154,0.378196
4155,0.107156
4156,0.808276
4157,0.565236
4158,0.079156
4159,0.079156
4160,0.378196
4161,0.107156
4162,0.378196
4163,0.808276
4164,0.322196
4165,0.135156
4166,0.808276
4167,0.593236
4168,0.406196
4169,0.322196
4170,0.079156
4171,0.621236
4172,0.135156
4173,0.350196
4174,0.135156
4175,0.079156
4176,0.378196
4177,0.322196
4178,0.322196
4179,0.135156
4180,0.406196
4181,0.621236
4182,0.808276
4183,0.107156
4184,1.079316
4185,0.163156
4186,0.350196
4187,0.593236
4188,0.434196
4189,0.079156
4190,0.350196
4191,0.836276
4192,0.649236
4193,0.649236
4194,0.593236
4195,0.593236
4196,0.406196
4197,0.649236
4198,0.107156
4199,0.593236
4200,0.079156
4201,0.808276
4202,0.406196
4203,0.593236
4204,0.322196
4205,0.107156
4206,0.107156
4207,0.135156
4208,0.649236
4209,0.621236
4210,0.350196
4211,0.565236
4212,0.649236
4213,0.378196
4214,0.378196
4215,0.350196
4216,0.350196
4217,0.565236
4218,0.621236
4219,0.322196
4220,0.107156
4221,0.135156
4222,0.593236
4223,0.163156
4224,0.135156
4225,0.135156
4226,0.593236
4227,0.107156
4228,0.621236
4229,0.621236
4230,0.107156
4231,0.322196
4232,0.406196
4233,0.621236
4234,0.593236
4235,0.864276
4236,0.350196
4237,0.864276
4238,0.565236
4239,0.808276
4240,0.135156
4241,0.565236
4242,0.079156
4243,0.079156
4244,0.864276
4245,0.593236
4246,0.565236
4247,0.593236
4248,0.135156
4249,0.107156
4250,0.350196
4251,0.322196
4252,0.649236
4253,0.107156
4254,0.350196
4255,0.135156
4256,0.135156
4257,0.135156
4258,0.808276
4259,0.322196
4260,0.350196
4261,0.107156
4262,0.378196
4263,0.808276
4264,0.836276
4265,0.350196
4266,0.808276
4267,0.621236
4268,0.593236
4269,1.079316
4270,0.107156
4271,0.593236
4272,0.406196
4273,0.322196
4274,0.350196
4275,0.649236
4276,0.163156
4277,0.135156
4278,0.621236
4279,0.322196
4280,0.378196
4281,0.836276
4282,0.135156
4283,0.378196
4284,0.593236
4285,0.565236
4286,0.135156
4287,0.593236
4288,0.350196
4289,0.350196
4290,0.593236
4291,0.135156
4292,0.107156
4293,0.135156
4294,0.378196
4295,0.135156
4296,0.135156
4297,0.406196
4298,0.378196
4299,0.350196
4300,0.163156
4301,0.350196
4302,0.135156
4303,0.079156
4304,0.621236
4305,0.565236
4306,0.135156
4307,0.406196
4308,0.135156
4309,0.163156
4310,0.593236
4311,0.107156
4312,0.378196
4313,0.378196
4314,0.107156
4315,0.565236
4316,0.135156
4317,0.247156
4318,0.107156
4319,0.079156
4320,0.163156
4321,0.107156
4322,0.565236
4323,0.593236
4324,0.565236
4325,0.649236
4326,0.565236
4327,0.135156
4328,0.135156
4329,0.565236
4330,0.593236
4331,0.107156
4332,0.350196
4333,0.565236
4334,0.593236
4335,0.350196
4336,0.350196
4337,0.135156
4338,0.565236
4339,0.621236
4340,0.593236
4341,0.350196
4342,0.350196
4343,0.808276
4344,0.322196
4345,0.322196
4346,0.565236
4347,0.621236
4348,0.135156
4349,0.378196
4350,0.322196
4351,0.836276
4352,0.565236
4353,0.079156
4354,0.593236
4355,0.350196
4356,0.350196
4357,0.406196
4358,0.836276
4359,0.107156
4360,0.107156
4361,0.621236
4362,0.135156
4363,0.378196
4364,0.593236
4365,0.378196
4366,0.135156
4367,0.593236
4368,0.808276
4369,0.350196
4370,0.593236
4371,0.322196
4372,0.378196
4373,0.135156
4374,0.107156
4375,0.107156
4376,0.593236
4377,0.565236
4378,0.322196
4379,0.350196
4380,0.378196
4381,0.836276
4382,0.378196
4383,0.350196
4384,0.079156
4385,0.808276
4386,0.649236
4387,0.350196
4388,0.350196
4389,0.836276
4390,0.565236
4391,0.135156
4392,0.378196
4393,0.593236
4394,0.322196
4395,0.593236
4396,0.322196
4397,0.378196
4398,0.593236
4399,0.565236
4400,0.350196
4401,0.593236
4402,0.163156
4403,0.836276
4404,1.107316
4405,0.163156
4406,0.107156
4407,0.565236
4408,0.593236
4409,0.163156
4410,0.107156
4411,0.565236
4412,0.565236
4413,0.107156
4414,0.350196
4415,0.593236
4416,0.565236
4417,0.322196
4418,0.836276
4419,0.621236
4420,0.565236
4421,0.135156
4422,0.864276
4423,0.378196
4424,0.649236
4425,0.107156
4426,0.107156
4427,0.107156
4428,0.378196
4429,0.350196
4430,0.107156
4431,0.593236
4432,0.135156
4433,0.434196
4434,0.322196
4435,0.322196
4436,0.565236
4437,0.350196
4438,0.322196
4439,0.107156
4440,0.350196
4441,0.864276
4442,0.378196
4443,0.593236
4444,0.406196
4445,0.350196
4446,0.135156
4447,0.191156
4448,0.350196
4449,0.378196
4450,0.079156
4451,0.191156
4452,0.836276
4453,0.836276
4454,1.079316
4455,0.621236
4456,0.378196
4457,0.593236
4458,0.378196
4459,0.163156
4460,0.350196
4461,0.107156
4462,0.593236
4463,0.808276
4464,0.565236
4465,0.378196
4466,0.322196
4467,0.378196
4468,0.565236
4469,0.350196
4470,0.808276
4471,0.378196
4472,0.378196
4473,0.350196
4474,0.621236
4475,0.406196
4476,0.107156
4477,0.378196
4478,0.079156
4479,0.836276
4480,0.322196
4481,0.107156
4482,0.107156
4483,0.322196
4484,0.322196
4485,0.621236
4486,0.836276
4487,1.051316
4488,0.079156
4489,0.593236
4490,0.836276
4491,0.350196
4492,0.322196
4493,0.079156
4494,0.135156
4495,0.079156
4496,0.621236
4497,0.107156
4498,0.107156
4499,0.107156
4500,0.378196
4501,0.565236
4502,0.107156
4503,0.808276
4504,0.322196
4505,0.621236
4506,0.350196
4507,0.593236
4508,0.107156
4509,0.350196
4510,0.621236
4511,0.836276
4512,0.107156
4513,0.621236
4514,0.135156
4515,0.378196
4516,0.378196
4517,0.079156
4518,0.593236
4519,0.350196
4520,0.107156
4521,0.593236
4522,0.406196
4523,0.350196
4524,0.079156
4525,0.107156
4526,0.322196
4527,0.107156
4528,0.135156
4529,0.350196
4530,0.808276
4531,0.565236
4532,0.350196
4533,0.808276
4534,0.135156
4535,0.107156
4536,0.836276
4537,0.350196
4538,0.378196
4539,0.350196
4540,0.163156
4541,0.593236
4542,0.565236
4543,0.621236
4544,0.621236
4545,0.350196
4546,0.350196
4547,0.322196
4548,0.322196
4549,0.350196
4550,0.836276
4551,0.565236
4552,0.135156
4553,0.406196
4554,0.107156
4555,0.350196
4556,0.163156
4557,1.079316
4558,0.378196
4559,0.322196
4560,0.836276
4561,0.593236
4562,0.621236
4563,0.322196
4564,0.378196
4565,0.350196
4566,0.350196
4567,0.350196
4568,0.322196
4569,0.079156
4570,0.350196
4571,0.621236
4572,0.808276
4573,0.378196
4574,0.135156
4575,0.350196
4576,0.350196
4577,0.406196
4578,0.135156
4579,0.406196
4580,0.864276
4581,0.565236
4582,0.350196
4583,0.621236
4584,0.378196
4585,0.621236
4586,0.107156
4587,0.322196
4588,0.621236
4589,0.621236
4590,0.163156
4591,0.378196
4592,0.378196
4593,0.378196
4594,0.107156
4595,0.378196
4596,0.322196
4597,0.565236
4598,0.565236
4599,0.621236
4600,0.322196
4601,0.649236
4602,0.191156
4603,0.079156
4604,1.079316
4605,0.565236
4606,0.107156
4607,0.135156
4608,0.836276
4609,1.051316
4610,0.079156
4611,0.135156
4612,0.107156
4613,0.406196
4614,0.322196
4615,0.107156
4616,0.378196
4617,0.593236
4618,0.079156
4619,0.107156
4620,0.350196
4621,0.378196
4622,0.378196
4623,0.378196
4624,0.836276
4625,0.406196
4626,0.836276
4627,0.378196
4628,0.107156
4629,0.378196
4630,0.621236
4631,0.836276
4632,0.163156
4633,0.350196
4634,0.593236
4635,0.593236
4636,0.163156
4637,0.378196
4638,0.836276
4639,0.378196
4640,0.350196
4641,0.649236
4642,0.378196
4643,0.079156
4644,0.350196
4645,0.135156
4646,0.322196
4647,0.322196
4648,0.378196
4649,0.350196
4650,0.350196
4651,0.135156
4652,0.621236
4653,0.350196
4654,0.565236
4655,1.079316
4656,0.322196
4657,0.322196
4658,0.350196
4659,0.350196
4660,0.079156
4661,0.322196
4662,0.593236
4663,0.565236
4664,0.593236
4665,0.322196
4666,0.649236
4667,0.163156
4668,0.593236
4669,0.163156
4670,0.079156
4671,0.107156
4672,0.649236
4673,0.378196
4674,0.621236
4675,0.836276
4676,0.107156
4677,0.378196
4678,0.593236
4679,0.163156
4680,0.322196
4681,0.892276
4682,0.378196
4683,0.378196
4684,0.565236
4685,0.322196
4686,0.107156
4687,0.322196
4688,0.135156
4689,0.406196
4690,0.350196
4691,1.051316
4692,0.593236
4693,1.051316
4694,0.808276
4695,0.565236
4696,1.079316
4697,0.191156
4698,0.836276
4699,0.350196
4700,0.107156
4701,0.350196
4702,0.107156
4703,0.350196
4704,0.350196
4705,0.163156
4706,0.322196
4707,0.649236
4708,0.836276
4709,0.350196
4710,0.350196
4711,0.107156
4712,0.322196
4713,0.378196
4714,0.163156
4715,0.350196
4716,0.135156
4717,0.406196
4718,0.079156
4719,0.350196
4720,0.107156
4721,0.593236
4722,0.350196
4723,0.565236
4724,0.135156
4725,0.322196
4726,0.406196
4727,0.593236
4728,0.378196
4729,0.864276
4730,0.378196
4731,0.191156
4732,0.322196
4733,0.191156
4734,0.350196
4735,0.378196
4736,0.163156
4737,0.079156
4738,0.621236
4739,0.350196
4740,0.808276
4741,0.079156
4742,0.593236
4743,0.593236
4744,0.163156
4745,0.593236
4746,0.350196
4747,0.836276
4748,0.350196
4749,0.565236
4750,0.593236
4751,0.191156
4752,0.593236
4753,0.350196
4754,0.079156
4755,0.378196
4756,0.135156
4757,0.135156
4758,0.593236
4759,0.322196
4760,0.406196
4761,0.593236
4762,0.107156
4763,0.565236
4764,0.350196
4765,0.350196
4766,0.621236
4767,0.322196
4768,0.107156
4769,0.350196
4770,0.406196
4771,0.107156
4772,0.107156
4773,0.593236
4774,0.163156
4775,0.808276
4776,0.135156
4777,0.378196
4778,0.350196
4779,0.593236
4780,0.593236
4781,0.378196
4782,0.621236
4783,0.322196
4784,0.350196
4785,0.406196
4786,0.565236
4787,0.677236
4788,0.593236
4789,0.593236
4790,0.350196
4791,0.350196
4792,0.350196
4793,0.565236
4794,0.322196
4795,0.350196
4796,1.051316
4797,0.808276
4798,0.135156
4799,0.079156
4800,0.593236
4801,0.593236
4802,0.593236
4803,0.350196
4804,0.350196
4805,0.565236
4806,0.107156
4807,0.864276
4808,0.593236
4809,0.350196
4810,0.135156
4811,0.621236
4812,0.135156
4813,0.593236
4814,0.593236
4815,0.565236
4816,0.593236
4817,0.322196
4818,0.322196
4819,0.378196
4820,0.350196
4821,0.350196
4822,0.107156
4823,0.079156
4824,0.836276
4825,0.649236
4826,0.378196
4827,0.322196
4828,0.107156
4829,0.107156
4830,0.350196
4831,0.107156
4832,0.135156
4833,0.565236
4834,0.350196
4835,0.350196
4836,0.163156
4837,0.621236
4838,0.621236
4839,0.135156
4840,0.350196
4841,0.378196
4842,0.350196
4843,0.836276
4844,0.378196
4845,0.565236
4846,0.378196
4847,0.378196
4848,0.378196
4849,0.350196
4850,0.350196
4851,0.079156
4852,0.593236
4853,0.836276
4854,0.107156
4855,0.565236
4856,0.434196
4857,0.593236
4858,0.378196
4859,0.350196
4860,0.163156
4861,0.350196
4862,0.350196
4863,0.322196
4864,0.163156
4865,0.350196
4866,0.378196
4867,0.378196
4868,0.135156
4869,0.593236
4870,0.565236
4871,0.322196
4872,0.808276
4873,0.107156
4874,0.378196
4875,0.107156
4876,0.565236
4877,0.322196
4878,0.350196
4879,0.135156
4880,0.378196
4881,0.378196
4882,0.350196
4883,0.593236
4884,0.079156
4885,0.593236
4886,0.593236
4887,0.406196
4888,0.163156
4889,0.593236
4890,0.107156
4891,0.322196
4892,0.808276
4893,0.808276
4894,0.107156
4895,0.107156
4896,0.593236
4897,0.565236
4898,0.163156
4899,0.378196
4900,0.565236
4901,0.593236
4902,0.621236
4903,0.163156
4904,0.107156
4905,0.163156
4906,0.135156
4907,0.808276
4908,0.107156
4909,0.406196
4910,0.593236
4911,0.565236
4912,0.836276
4913,0.593236
4914,0.079156
4915,0.350196
4916,0.350196
4917,0.378196
4918,0.406196
4919,0.107156
4920,0.350196
4921,0.593236
4922,0.107156
4923,0.107156
4924,0.135156
4925,0.621236
4926,0.864276
4927,0.593236
4928,0.350196
4929,0.350196
4930,0.135156
4931,0.322196
4932,0.135156
4933,0.378196
4934,0.079156
4935,0.135156
4936,0.135156
4937,0.621236
4938,0.322196
4939,0.163156
4940,0.350196
4941,0.593236
4942,0.836276
4943,0.593236
4944,0.107156
4945,0.406196
4946,0.565236
4947,0.406196
4948,0.350196
4949,0.079156
4950,0.350196
4951,0.593236
4952,0.593236
4953,0.350196
4954,1.051316
4955,0.079156
4956,0.079156
4957,0.593236
4958,0.350196
4959,0.434196
4960,0.322196
4961,0.378196
4962,0.322196
4963,0.350196
4964,0.378196
4965,0.135156
4966,0.350196
4967,0.808276
4968,0.135156
4969,0.593236
4970,0.350196
4971,0.135156
4972,0.322196
4973,0.621236
4974,0.593236
4975,0.163156
4976,0.378196
4977,0.378196
4978,0.135156
4979,0.322196
4980,0.135156
4981,0.565236
4982,0.378196
4983,0.593236
4984,0.406196
4985,0.378196
4986,0.836276
4987,0.135156
4988,0.079156
4989,0.378196
4990,0.322196
4991,0.107156
4992,0.163156
4993,0.107156
4994,0.107156
4995,0.350196
4996,0.163156
4997,1.051316
4998,0.350196
4999,0.350196
5000,0.836276
5001,0.350196
5002,0.378196
5003,0.593236
5004,0.350196
5005,0.621236
5006,0.135156
5007,0.079156
5008,0.378196
5009,0.593236
5010,0.135156
5011,0.593236
5012,0.350196
5013,0.135156
5014,0.406196
5015,0.322196
5016,0.135156
5017,0.350196
5018,0.565236
5019,0.593236
5020,0.808276
5021,0.378196
5022,0.079156
5023,0.808276
5024,0.565236
5025,0.836276
5026,0.350196
5027,0.079156
5028,0.621236
5029,0.621236
5030,0.322196
5031,0.565236
5032,0.079156
5033,0.079156
5034,0.079156
5035,0.565236
5036,0.163156
5037,0.107156
5038,0.350196
5039,0.322196
5040,0.565236
5041,0.107156
5042,0.378196
5043,0.322196
5044,0.107156
5045,0.322196
5046,0.378196
5047,0.079156
5048,0.565236
5049,0.322196
5050,0.079156
5051,0.107156
5052,0.079156
5053,0.135156
5054,0.135156
5055,0.350196
5056,0.107156
5057,0.107156
5058,0.107156
5059,0.808276
5060,0.350196
5061,0.163156
5062,0.593236
5063,0.864276
5064,0.107156
5065,0.808276
5066,0.434196
5067,0.593236
5068,0.565236
5069,0.864276
5070,0.322196
5071,0.836276
5072,0.350196
5073,0.378196
5074,0.350196
5075,0.191156
5076,0.565236
5077,0.135156
5078,0.378196
5079,0.191156
5080,0.406196
5081,0.864276
5082,0.378196
5083,0.378196
5084,0.079156
5085,0.107156
5086,0.163156
5087,0.593236
5088,0.565236
5089,0.621236
5090,0.864276
5091,0.565236
5092,0.593236
5093,0.135156
5094,0.322196
5095,1.079316
5096,0.593236
5097,0.406196
5098,0.322196
5099,0.378196
5100,0.350196
5101,0.593236
5102,0.322196
5103,0.593236
5104,0.593236
5105,0.593236
5106,0.163156
5107,0.593236
5108,0.406196
5109,0.621236
5110,0.107156
5111,0.649236
5112,0.565236
5113,0.565236
5114,0.378196
5115,1.107316
5116,0.836276
5117,0.434196
5118,0.322196
5119,0.350196
5120,0.593236
5121,0.378196
5122,0.350196
5123,0.079156
5124,0.350196
5125,0.107156
5126,0.378196
5127,0.593236
5128,0.621236
5129,0.593236
5130,0.350196
5131,0.322196
5132,0.107156
5133,0.565236
5134,0.565236
5135,0.163156
5136,0.378196
5137,0.565236
5138,0.565236
5139,0.593236
5140,0.378196
5141,0.322196
5142,0.649236
5143,0.565236
5144,0.378196
5145,0.350196
5146,0.378196
5147,0.322196
5148,0.107156
5149,0.350196
5150,0.350196
5151,0.593236
5152,0.079156
5153,0.135156
5154,0.107156
5155,0.621236
5156,0.378196
5157,0.378196
5158,0.378196
5159,0.350196
5160,0.191156
5161,0.322196
5162,0.107156
5163,0.322196
5164,0.107156
5165,0.350196
5166,0.378196
5167,0.191156
5168,0.350196
5169,0.836276
5170,0.079156
5171,0.079156
5172,0.593236
5173,0.565236
5174,0.079156
5175,0.322196
5176,1.079316
5177,0.107156
5178,0.378196
5179,0.135156
5180,0.135156
5181,0.378196
5182,0.406196
5183,0.593236
5184,0.350196
5185,0.378196
5186,0.406196
5187,0.836276
5188,0.322196
5189,0.079156
5190,0.593236
5191,0.406196
5192,0.322196
5193,0.322196
5194,0.322196
5195,0.565236
5196,0.322196
5197,0.434196
5198,0.378196
5199,0.378196
5200,0.322196
5201,0.135156
5202,0.593236
5203,0.107156
5204,0.621236
5205,0.322196
5206,0.649236
5207,1.107316
5208,0.163156
5209,0.350196
5210,0.836276
5211,0.107156
5212,0.163156
5213,0.565236
5214,0.593236
5215,0.621236
5216,0.378196
5217,0.107156
5218,0.350196
5219,0.322196
5220,0.378196
5221,0.107156
5222,0.378196
5223,0.406196
5224,0.378196
5225,0.621236
5226,0.593236
5227,0.135156
5228,0.079156
5229,0.593236
5230,0.621236
5231,0.565236
5232,0.434196
5233,0.378196
5234,0.621236
5235,0.593236
5236,0.808276
5237,0.322196
5238,0.135156
5239,0.593236
5240,0.350196
5241,0.350196
5242,0.107156
5243,0.107156
5244,0.836276
5245,0.135156
5246,0.107156
5247,0.378196
5248,0.593236
5249,0.565236
5250,0.350196
5251,0.621236
5252,0.135156
5253,0.107156
5254,0.593236
5255,0.350196
5256,0.593236
5257,0.350196
5258,0.163156
5259,0.163156
5260,0.350196
5261,0.107156
5262,1.051316
5263,0.378196
5264,0.079156
5265,0.163156
5266,0.649236
5267,0.593236
5268,0.593236
5269,0.593236
5270,0.322196
5271,0.406196
5272,0.378196
5273,0.322196
5274,0.107156
5275,0.079156
5276,0.322196
5277,0.808276
5278,0.322196
5279,0.322196
5280,0.378196
5281,0.378196
5282,1.051316
5283,0.163156
5284,0.322196
5285,0.135156
5286,0.378196
5287,0.621236
5288,0.350196
5289,0.565236
5290,0.350196
5291,0.378196
5292,1.079316
5293,0.135156
5294,0.322196
5295,0.322196
5296,0.378196
5297,0.135156
5298,0.593236
5299,0.163156
5300,0.107156
5301,0.836276
5302,0.350196
5303,0.107156
5304,1.051316
5305,0.322196
5306,0.378196
5307,0.350196
5308,0.565236
5309,0.350196
5310,0.322196
5311,0.350196
5312,0.593236
5313,0.621236
5314,0.565236
5315,1.079316
5316,0.350196
5317,0.135156
5318,0.350196
5319,0.350196
5320,0.079156
5321,0.593236
5322,0.135156
5323,0.378196
5324,0.621236
5325,0.565236
5326,0.322196
5327,0.836276
5328,0.808276
5329,0.350196
5330,0.163156
5331,0.135156
5332,0.107156
5333,0.565236
5334,0.565236
5335,0.808276
5336,0.565236
5337,0.107156
5338,0.593236
5339,0.107156
5340,0.107156
5341,0.322196
5342,1.051316
5343,0.107156
5344,0.107156
5345,0.322196
5346,0.593236
5347,0.350196
5348,0.322196
5349,0.593236
5350,0.350196
5351,0.322196
5352,0.350196
5353,0.593236
5354,0.593236
5355,0.322196
5356,0.593236
5357,0.350196
5358,0.350196
5359,0.350196
5360,0.565236
5361,0.135156
5362,0.350196
5363,0.322196
5364,0.378196
5365,0.593236
5366,0.350196
5367,0.593236
5368,0.322196
5369,0.593236
5370,0.593236
5371,0.322196
5372,0.079156
5373,0.107156
5374,0.836276
5375,0.350196
5376,0.350196
5377,0.406196
5378,0.593236
5379,0.406196
5380,0.565236
5381,0.350196
5382,0.621236
5383,0.378196
